City,Floor,Rooms,Sqm,District,Broker,Currency,HTML_ID,Agency,Type,Source,nFloor,Price,ID,Price_USD,price_per_sqm
երևան,13.0,4.0,190.0,կենտրոն,,$,6046,1.0,Մոնոլիտ,list_am,16.0,295000.0,12151964.0,295000.0,1552.63
երևան,11.0,3.0,60.0,աջափնյակ,,$,6047,1.0,Մոնոլիտ,list_am,11.0,62000.0,12687199.0,62000.0,1033.33
երևան,1.0,4.0,77.0,0,,$,6048,1.0,Քարե,list_am,2.0,75000.0,12681726.0,75000.0,974.03
երևան,8.0,3.0,75.0,դավթաշեն,,$,6049,1.0,Պանելային,list_am,9.0,75000.0,12281215.0,75000.0,1000.0
երևան,4.0,3.0,98.0,դավթաշեն,,$,6050,1.0,Մոնոլիտ,list_am,11.0,93000.0,11302603.0,93000.0,948.98
երևան,1.0,2.0,51.0,էրեբունի,,$,6051,1.0,Քարե,list_am,5.0,51000.0,10996052.0,51000.0,1000.0
երևան,4.0,3.0,84.0,կենտրոն,,$,6052,1.0,Քարե,list_am,4.0,160000.0,10795732.0,160000.0,1904.76
երևան,5.0,2.0,60.0,0,,$,6053,1.0,Մոնոլիտ,list_am,8.0,180000.0,11790403.0,180000.0,3000.0
երևան,2.0,1.0,44.0,արաբկիր,,$,6054,1.0,Քարե,list_am,5.0,73000.0,13029802.0,73000.0,1659.09
երևան,16.0,3.0,96.0,դավթաշեն,,$,6055,1.0,Պանելային,list_am,16.0,56000.0,9495314.0,56000.0,583.33
երևան,1.0,2.0,68.0,ավան,,$,6056,1.0,Պանելային,list_am,9.0,51000.0,12972740.0,51000.0,750.0
երևան,3.0,3.0,78.0,0,,$,6057,1.0,Քարե,list_am,5.0,68000.0,12505424.0,68000.0,871.79
երևան,3.0,2.0,74.0,ավան,,$,6059,1.0,Պանելային,list_am,16.0,62000.0,12245925.0,62000.0,837.84
երևան,5.0,2.0,48.0,կենտրոն,,$,6060,1.0,Մոնոլիտ,list_am,8.0,150000.0,11790322.0,150000.0,3125.0
երևան,3.0,3.0,80.0,կենտրոն,,$,6061,1.0,Մոնոլիտ,list_am,9.0,180000.0,10884095.0,180000.0,2250.0
երևան,2.0,3.0,70.0,կենտրոն,,$,6062,1.0,Պանելային,list_am,9.0,120000.0,12357186.0,120000.0,1714.29
երևան,4.0,1.0,38.0,ավան,,$,6063,1.0,Քարե,list_am,7.0,37000.0,12796779.0,37000.0,973.68
երևան,9.0,4.0,95.0,դավթաշեն,,$,6064,1.0,Պանելային,list_am,9.0,70000.0,12481681.0,70000.0,736.84
երևան,6.0,3.0,78.0,մալաթիա,,$,6065,0.0,Պանելային,list_am,9.0,56000.0,12402944.0,56000.0,717.95
երևան,3.0,3.0,101.0,0,,$,6066,1.0,Քարե,list_am,5.0,270000.0,11739073.0,270000.0,2673.27
երևան,3.0,2.0,53.0,քանաքեռ,,$,6067,1.0,Քարե,list_am,5.0,52000.0,12282170.0,52000.0,981.13
երևան,5.0,4.0,132.0,մալաթիա,,$,6069,1.0,Քարե,list_am,5.0,62000.0,12401549.0,62000.0,469.7
երևան,5.0,3.0,105.0,մալաթիա,,$,6070,1.0,Մոնոլիտ,list_am,6.0,135000.0,12119210.0,135000.0,1285.71
երևան,13.0,3.0,76.0,կենտրոն,,$,6071,1.0,Պանելային,list_am,13.0,105000.0,10888837.0,105000.0,1381.58
երևան,4.0,4.0,95.0,դավթաշեն,,$,6072,1.0,Պանելային,list_am,9.0,113000.0,12481747.0,113000.0,1189.47
երևան,3.0,3.0,82.0,նորք,,$,6073,1.0,Քարե,list_am,5.0,62000.0,12475596.0,62000.0,756.1
երևան,1.0,4.0,96.0,դավթաշեն,,$,6074,1.0,Պանելային,list_am,9.0,100000.0,12481792.0,100000.0,1041.67
երևան,9.0,3.0,66.0,դավթաշեն,,$,6075,1.0,Պանելային,list_am,9.0,57000.0,12474065.0,57000.0,863.64
yerevan,2.0,2.0,55.0,մալաթիա,,$,6076,1.0,Քարե,list_am,5.0,46000.0,12401605.0,46000.0,836.36
երևան,2.0,4.0,116.0,կենտրոն,,$,6077,1.0,Քարե,list_am,3.0,140000.0,12272471.0,140000.0,1206.9
երևան,4.0,3.0,72.0,0,,$,6078,1.0,Քարե,list_am,4.0,57000.0,12148180.0,57000.0,791.67
երևան,5.0,1.0,39.0,կենտրոն,,$,6079,1.0,Մոնոլիտ,list_am,6.0,91000.0,11963991.0,91000.0,2333.33
երևան,1.0,3.0,83.0,դավթաշեն,,$,6080,1.0,Պանելային,list_am,14.0,60000.0,12474118.0,60000.0,722.89
երևան,3.0,4.0,126.0,կենտրոն,,$,6081,1.0,Քարե,list_am,4.0,140000.0,10859914.0,140000.0,1111.11
երևան,11.0,2.0,69.0,արաբկիր,,$,6082,1.0,Պանելային,list_am,12.0,77000.0,12280031.0,77000.0,1115.94
երևան,4.0,3.0,64.0,0,,$,6083,1.0,Պանելային,list_am,6.0,57000.0,12474233.0,57000.0,890.62
երևան,5.0,1.0,39.0,կենտրոն,,$,6084,1.0,Քարե,list_am,5.0,73000.0,11952327.0,73000.0,1871.79
երևան,5.0,3.0,76.0,0,,$,6085,1.0,Քարե,list_am,5.0,82000.0,12739868.0,82000.0,1078.95
երևան,3.0,5.0,120.0,0,,$,6086,1.0,Քարե,list_am,5.0,62000.0,12780836.0,62000.0,516.67
երևան,14.0,3.0,93.0,դավթաշեն,,$,6087,1.0,Պանելային,list_am,16.0,55000.0,12474612.0,55000.0,591.4
երևան,5.0,3.0,96.0,դավթաշեն,,$,6088,1.0,Պանելային,list_am,9.0,73000.0,12474888.0,73000.0,760.42
երևան,3.0,4.0,102.0,էրեբունի,,$,6089,1.0,Քարե,list_am,5.0,67000.0,12267250.0,67000.0,656.86
երևան,9.0,2.0,66.0,դավթաշեն,,$,6099,1.0,Պանելային,list_am,9.0,60000.0,13120308.0,60000.0,909.09
երևան,3.0,3.0,72.0,0,,$,6100,1.0,Պանելային,list_am,5.0,54000.0,12738024.0,54000.0,750.0
երևան,5.0,3.0,93.0,կենտրոն,,$,6101,1.0,Քարե,list_am,7.0,123000.0,12314761.0,123000.0,1322.58
երևան,20.0,4.0,245.0,0,,$,6102,1.0,Մոնոլիտ,list_am,23.0,235000.0,8114462.0,235000.0,959.18
երևան,1.0,3.0,70.0,քանաքեռ,,$,6103,1.0,Պանելային,list_am,5.0,43000.0,10806707.0,43000.0,614.29
երևան,3.0,3.0,68.0,քանաքեռ,,$,6104,1.0,Քարե,list_am,5.0,57000.0,13038863.0,57000.0,838.24
երևան,4.0,4.0,172.0,կենտրոն,,$,6105,1.0,Քարե,list_am,4.0,240000.0,10921597.0,240000.0,1395.35
երևան,5.0,3.0,86.0,նորք,,$,6106,1.0,Մոնոլիտ,list_am,10.0,62000.0,11358432.0,62000.0,720.93
երևան,3.0,2.0,81.0,կենտրոն,,$,6107,1.0,Պանելային,list_am,9.0,90000.0,11084589.0,90000.0,1111.11
երևան,5.0,3.0,100.0,դավթաշեն,,$,6108,1.0,Պանելային,list_am,9.0,95000.0,12475052.0,95000.0,950.0
երևան,4.0,3.0,72.0,ավան,,$,6109,1.0,Պանելային,list_am,9.0,52000.0,10823709.0,52000.0,722.22
երևան,12.0,1.0,46.0,արաբկիր,,$,6110,1.0,Մոնոլիտ,list_am,15.0,57000.0,12886992.0,57000.0,1239.13
երևան,14.0,3.0,80.0,դավթաշեն,,$,6111,1.0,Պանելային,list_am,14.0,59900.0,12475106.0,59900.0,748.75
yerevan,3.0,3.0,73.0,0,,$,6112,1.0,Քարե,list_am,5.0,127000.0,12886937.0,127000.0,1739.73
երևան,1.0,3.0,70.0,դավթաշեն,,$,6113,1.0,Պանելային,list_am,2.0,54000.0,12475082.0,54000.0,771.43
երևան,9.0,3.0,90.0,արաբկիր,,$,6114,1.0,Պանելային,list_am,9.0,85000.0,12863813.0,85000.0,944.44
երևան,4.0,4.0,120.0,կենտրոն,,$,6115,1.0,Քարե,list_am,4.0,135000.0,12359035.0,135000.0,1125.0
երևան,6.0,3.0,75.0,կենտրոն,,$,6116,1.0,Մոնոլիտ,list_am,10.0,275000.0,12949812.0,275000.0,3666.67
երևան,5.0,2.0,70.0,արաբկիր,,$,6117,1.0,Քարե,list_am,6.0,85000.0,12863766.0,85000.0,1214.29
երևան,11.0,3.0,140.0,կենտրոն,,$,6118,1.0,Մոնոլիտ,list_am,19.0,460000.0,12949737.0,460000.0,3285.71
երևան,4.0,3.0,82.0,կենտրոն,,$,6119,1.0,Պանելային,list_am,16.0,123000.0,10884016.0,123000.0,1500.0
երևան,3.0,3.0,80.0,կենտրոն,,$,6120,1.0,Քարե,list_am,5.0,210000.0,12949513.0,210000.0,2625.0
երևան,10.0,2.0,76.0,քանաքեռ,,$,6121,1.0,Մոնոլիտ,list_am,10.0,84000.0,12863691.0,84000.0,1105.26
երևան,7.0,3.0,88.0,կենտրոն,,$,6122,1.0,Մոնոլիտ,list_am,16.0,276000.0,12949237.0,276000.0,3136.36
երևան,8.0,3.0,92.0,կենտրոն,,$,6123,1.0,Պանելային,list_am,11.0,145000.0,12266516.0,145000.0,1576.09
երևան,2.0,1.0,42.0,շենգավիթ,,$,6124,1.0,Պանելային,list_am,9.0,38000.0,12863632.0,38000.0,904.76
երևան,2.0,4.0,75.0,քանաքեռ,,$,6125,1.0,Պանելային,list_am,4.0,67000.0,12316661.0,67000.0,893.33
երևան,8.0,3.0,97.0,արաբկիր,,$,6126,1.0,Մոնոլիտ,list_am,18.0,159000.0,12863537.0,159000.0,1639.18
երևան,8.0,3.0,90.0,ավան,,$,6127,1.0,Պանելային,list_am,14.0,59000.0,10824076.0,59000.0,655.56
երևան,5.0,1.0,51.0,0,,$,6129,1.0,Մոնոլիտ,list_am,9.0,127000.0,12863475.0,127000.0,2490.2
երևան,2.0,3.0,84.0,կենտրոն,,$,6130,1.0,Պանելային,list_am,14.0,85000.0,12128818.0,85000.0,1011.9
երևան,1.0,3.0,77.0,էրեբունի,,$,6132,1.0,Քարե,list_am,5.0,65000.0,11034722.0,65000.0,844.16
երևան,1.0,2.0,63.0,արաբկիր,,$,6133,1.0,Պանելային,list_am,12.0,50000.0,10846111.0,50000.0,793.65
երևան,1.0,4.0,80.0,էրեբունի,,$,6134,1.0,Պանելային,list_am,9.0,48000.0,10951695.0,48000.0,600.0
երևան,4.0,2.0,60.0,կենտրոն,,$,6135,1.0,Քարե,list_am,5.0,145000.0,12137150.0,145000.0,2416.67
երևան,5.0,3.0,67.0,քանաքեռ,,$,6136,1.0,Պանելային,list_am,6.0,60000.0,10821183.0,60000.0,895.52
երևան,3.0,2.0,80.0,նորք,,$,6137,1.0,Քարե,list_am,6.0,80000.0,11043864.0,80000.0,1000.0
երևան,3.0,1.0,45.0,ավան,,$,6138,1.0,Պանելային,list_am,9.0,37000.0,11674652.0,37000.0,822.22
երևան,3.0,3.0,107.0,կենտրոն,,$,6141,1.0,Քարե,list_am,5.0,165000.0,12863380.0,165000.0,1542.06
երևան,8.0,2.0,49.0,ավան,,$,6142,1.0,Պանելային,list_am,9.0,42000.0,13091784.0,42000.0,857.14
yerevan,7.0,3.0,95.0,կենտրոն,,$,6143,1.0,Պանելային,list_am,9.0,160000.0,8596106.0,160000.0,1684.21
երևան,13.0,3.0,109.0,0,,$,6145,1.0,Մոնոլիտ,list_am,24.0,200000.0,11892700.0,200000.0,1834.86
երևան,2.0,2.0,47.0,ավան,,$,6146,1.0,Մոնոլիտ,list_am,5.0,72000.0,13084243.0,72000.0,1531.91
երևան,14.0,3.0,104.0,արաբկիր,,$,6147,1.0,Մոնոլիտ,list_am,16.0,160000.0,11739089.0,160000.0,1538.46
երևան,6.0,3.0,75.0,կենտրոն,,$,6149,1.0,Մոնոլիտ,list_am,11.0,250000.0,12225393.0,250000.0,3333.33
երևան,2.0,3.0,65.0,նորք,,$,6151,1.0,Պանելային,list_am,5.0,53000.0,12706128.0,53000.0,815.38
երևան,7.0,3.0,81.0,ավան,,$,6152,1.0,Պանելային,list_am,9.0,83000.0,11803341.0,83000.0,1024.69
yerevan,7.0,3.0,92.0,կենտրոն,,$,6153,1.0,Մոնոլիտ,list_am,11.0,260000.0,12932948.0,260000.0,2826.09
երևան,3.0,1.0,45.0,ավան,,$,6155,1.0,Պանելային,list_am,9.0,40000.0,11897097.0,40000.0,888.89
երևան,7.0,1.0,45.0,ավան,,$,6158,1.0,Պանելային,list_am,9.0,43000.0,12788931.0,43000.0,955.56
երևան,5.0,2.0,66.0,նորք,,$,6159,1.0,Քարե,list_am,5.0,65000.0,12124818.0,65000.0,984.85
երևան,6.0,2.0,54.0,կենտրոն,,$,6160,1.0,Մոնոլիտ,list_am,14.0,75000.0,13120298.0,75000.0,1388.89
երևան,3.0,3.0,78.0,նորք,,$,6161,1.0,Քարե,list_am,5.0,76000.0,12789003.0,76000.0,974.36
երևան,3.0,4.0,97.0,նորք,,$,6162,1.0,Քարե,list_am,5.0,74000.0,12448461.0,74000.0,762.89
երևան,1.0,3.0,80.0,նորք,,$,6164,1.0,Պանելային,list_am,9.0,55000.0,12723748.0,55000.0,687.5
երևան,5.0,3.0,100.0,ավան,,$,6166,1.0,Պանելային,list_am,9.0,77000.0,12549142.0,77000.0,770.0
yerevan,7.0,2.0,55.0,կենտրոն,,$,6168,1.0,Մոնոլիտ,list_am,11.0,170000.0,12932928.0,170000.0,3090.91
երևան,9.0,4.0,124.0,ավան,,$,6169,1.0,Պանելային,list_am,10.0,90000.0,12151309.0,90000.0,725.81
երևան,3.0,3.0,83.0,ավան,,$,6171,1.0,Պանելային,list_am,9.0,75000.0,12008544.0,75000.0,903.61
երևան,6.0,3.0,78.0,ավան,,$,6172,1.0,Պանելային,list_am,9.0,95000.0,12217824.0,95000.0,1217.95
երևան,3.0,2.0,55.0,ավան,,$,6173,1.0,Պանելային,list_am,9.0,52000.0,12842848.0,52000.0,945.45
երևան,1.0,3.0,77.0,ավան,,$,6175,1.0,Պանելային,list_am,9.0,58000.0,11877888.0,58000.0,753.25
երևան,7.0,4.0,98.0,ավան,,$,6176,1.0,Պանելային,list_am,16.0,71000.0,11766867.0,71000.0,724.49
երևան,6.0,3.0,84.0,ավան,,$,6177,1.0,Պանելային,list_am,16.0,57000.0,12131234.0,57000.0,678.57
երևան,6.0,4.0,120.0,ավան,,$,6178,1.0,Պանելային,list_am,9.0,130000.0,12205205.0,130000.0,1083.33
երևան,3.0,3.0,83.0,ավան,,$,6179,1.0,Պանելային,list_am,9.0,65000.0,12782057.0,65000.0,783.13
երևան,5.0,4.0,88.0,ավան,,$,6180,1.0,Պանելային,list_am,9.0,70000.0,12579414.0,70000.0,795.45
երևան,2.0,3.0,85.0,0,,$,6181,1.0,Մոնոլիտ,list_am,3.0,105000.0,11930822.0,105000.0,1235.29
երևան,3.0,4.0,67.0,նորք,,$,6182,1.0,Քարե,list_am,4.0,55000.0,12448966.0,55000.0,820.9
երևան,11.0,2.0,62.0,նորք,,$,6184,1.0,Պանելային,list_am,11.0,45000.0,11761004.0,45000.0,725.81
երևան,4.0,2.0,50.0,նորք,,$,6186,1.0,Պանելային,list_am,5.0,45000.0,12611181.0,45000.0,900.0
երևան,1.0,3.0,76.0,նորք,,$,6188,1.0,Քարե,list_am,5.0,71000.0,12109467.0,71000.0,934.21
երևան,16.0,3.0,102.0,նորք,,$,6189,1.0,Պանելային,list_am,16.0,55000.0,9922141.0,55000.0,539.22
երևան,4.0,1.0,38.0,նորք,,$,6192,1.0,Պանելային,list_am,5.0,38000.0,12449130.0,38000.0,1000.0
երևան,1.0,1.0,32.0,նորք,,$,6193,1.0,Պանելային,list_am,5.0,31500.0,12859774.0,31500.0,984.38
երևան,1.0,1.0,31.0,նորք,,$,6204,1.0,Պանելային,list_am,5.0,32000.0,12634247.0,32000.0,1032.26
երևան,9.0,2.0,65.0,դավթաշեն,,$,6205,1.0,Պանելային,list_am,9.0,55000.0,12128749.0,55000.0,846.15
երևան,4.0,4.0,92.0,ավան,,$,6208,1.0,Պանելային,list_am,9.0,90000.0,12610692.0,90000.0,978.26
երևան,2.0,2.0,66.0,ավան,,$,6210,1.0,Պանելային,list_am,9.0,57000.0,12805141.0,57000.0,863.64
երևան,1.0,3.0,67.0,ավան,,$,6215,1.0,Պանելային,list_am,9.0,55000.0,12805779.0,55000.0,820.9
երևան,6.0,3.0,80.0,ավան,,$,6217,1.0,Պանելային,list_am,9.0,72000.0,12401146.0,72000.0,900.0
երևան,2.0,3.0,94.0,ավան,,$,6219,1.0,Պանելային,list_am,9.0,72000.0,12205306.0,72000.0,765.96
երևան,1.0,2.0,64.0,ավան,,$,6221,1.0,Պանելային,list_am,9.0,58000.0,12108590.0,58000.0,906.25
երևան,1.0,2.0,47.0,ավան,,$,6223,1.0,Պանելային,list_am,16.0,46000.0,12170820.0,46000.0,978.72
երևան,1.0,2.0,64.0,ավան,,$,6224,1.0,Պանելային,list_am,9.0,56000.0,12113516.0,56000.0,875.0
երևան,8.0,2.0,67.0,ավան,,$,6226,1.0,Պանելային,list_am,9.0,54000.0,11802752.0,54000.0,805.97
երևան,1.0,2.0,55.0,ավան,,$,6231,1.0,Պանելային,list_am,9.0,50000.0,10737022.0,50000.0,909.09
երևան,4.0,2.0,60.0,նորք,,$,6232,1.0,Քարե,list_am,5.0,58000.0,12711683.0,58000.0,966.67
երևան,2.0,2.0,36.0,քանաքեռ,,$,6235,1.0,Քարե,list_am,5.0,61000.0,12711736.0,61000.0,1694.44
երևան,7.0,3.0,75.0,ավան,,$,6237,1.0,Պանելային,list_am,9.0,52000.0,12475724.0,52000.0,693.33
երևան,5.0,2.0,65.0,ավան,,$,6238,1.0,Պանելային,list_am,9.0,62000.0,12983042.0,62000.0,953.85
երևան,9.0,2.0,60.0,ավան,,$,6239,1.0,Պանելային,list_am,9.0,40000.0,12984997.0,40000.0,666.67
երևան,1.0,2.0,67.0,ավան,,$,6240,1.0,Պանելային,list_am,9.0,65000.0,12981575.0,65000.0,970.15
երևան,11.0,1.0,42.0,նորք,,$,6242,1.0,Մոնոլիտ,list_am,12.0,35000.0,13080404.0,35000.0,833.33
երևան,2.0,2.0,68.0,ավան,,$,6244,1.0,Պանելային,list_am,9.0,50000.0,12966660.0,50000.0,735.29
երևան,7.0,3.0,74.0,ավան,,$,6247,1.0,Պանելային,list_am,9.0,58000.0,12074241.0,58000.0,783.78
երևան,2.0,4.0,97.0,ավան,,$,6250,1.0,Պանելային,list_am,16.0,73000.0,12199400.0,73000.0,752.58
երևան,6.0,2.0,69.0,դավթաշեն,,$,6252,1.0,Մոնոլիտ,list_am,16.0,132000.0,13120271.0,132000.0,1913.04
երևան,4.0,3.0,72.0,ավան,,$,6254,1.0,Քարե,list_am,4.0,47000.0,12711837.0,47000.0,652.78
երևան,2.0,3.0,65.0,նորք,,$,6255,1.0,Կասետային,list_am,5.0,55000.0,12712268.0,55000.0,846.15
երևան,1.0,2.0,50.0,նորք,,$,6256,1.0,Պանելային,list_am,5.0,45000.0,12712347.0,45000.0,900.0
երևան,3.0,3.0,82.0,արաբկիր,,$,6257,1.0,Քարե,list_am,5.0,83000.0,11482791.0,83000.0,1012.2
երևան,1.0,3.0,64.0,նորք,,$,6258,1.0,Պանելային,list_am,5.0,53000.0,12712432.0,53000.0,828.12
երևան,5.0,2.0,60.0,նորք,,$,6259,1.0,Քարե,list_am,5.0,52000.0,12443453.0,52000.0,866.67
երևան,1.0,2.0,53.0,նորք,,$,6261,1.0,Պանելային,list_am,5.0,47000.0,12633219.0,47000.0,886.79
երևան,1.0,3.0,56.0,ավան,,$,6263,1.0,Պանելային,list_am,9.0,50000.0,12712572.0,50000.0,892.86
երևան,5.0,2.0,65.0,նորք,,$,6265,1.0,Պանելային,list_am,5.0,53000.0,12448631.0,53000.0,815.38
երևան,3.0,1.0,38.0,նորք,,$,6266,1.0,Պանելային,list_am,4.0,35000.0,11905979.0,35000.0,921.05
երևան,4.0,1.0,47.0,շենգավիթ,,$,6268,1.0,Քարե,list_am,5.0,33000.0,13120265.0,33000.0,702.13
երևան,6.0,2.0,54.0,նորք,,$,6270,1.0,Պանելային,list_am,9.0,45000.0,11722977.0,45000.0,833.33
երևան,11.0,3.0,70.0,կենտրոն,,$,6271,1.0,Պանելային,list_am,16.0,95000.0,12128724.0,95000.0,1357.14
երևան,12.0,1.0,50.0,ավան,,$,6273,1.0,Պանելային,list_am,16.0,45000.0,12374589.0,45000.0,900.0
երևան,4.0,2.0,62.0,ավան,,$,6275,1.0,Պանելային,list_am,14.0,49000.0,12007246.0,49000.0,790.32
երևան,3.0,2.0,74.0,ավան,,$,6278,1.0,Պանելային,list_am,16.0,65000.0,12579253.0,65000.0,878.38
երևան,7.0,4.0,150.0,0,,$,6280,1.0,Պանելային,list_am,10.0,118000.0,12656183.0,118000.0,786.67
երևան,3.0,3.0,76.0,կենտրոն,,$,6282,1.0,Քարե,list_am,4.0,95000.0,12111417.0,95000.0,1250.0
երևան,1.0,3.0,80.0,0,,$,6284,1.0,Պանելային,list_am,11.0,75000.0,12222731.0,75000.0,937.5
երևան,3.0,3.0,92.0,ավան,,$,6285,1.0,Մոնոլիտ,list_am,9.0,92000.0,11930696.0,92000.0,1000.0
երևան,3.0,3.0,110.0,0,,$,6287,1.0,Մոնոլիտ,list_am,10.0,133000.0,12295270.0,133000.0,1209.09
երևան,1.0,1.0,40.0,նորք,,$,6288,1.0,Քարե,list_am,5.0,32000.0,11929710.0,32000.0,800.0
երևան,5.0,2.0,52.0,նորք,,$,6291,1.0,Պանելային,list_am,5.0,38000.0,12633719.0,38000.0,730.77
երևան,2.0,3.0,90.0,աջափնյակ,,$,6295,1.0,Քարե,list_am,4.0,110000.0,12170667.0,110000.0,1222.22
երևան,5.0,4.0,92.0,ավան,,$,6296,1.0,Պանելային,list_am,9.0,69000.0,11879636.0,69000.0,750.0
երևան,1.0,3.0,90.0,0,,$,6298,1.0,Քարե,list_am,1.0,44500.0,12714245.0,44500.0,494.44
երևան,12.0,4.0,140.0,դավթաշեն,,$,6299,1.0,Մոնոլիտ,list_am,18.0,145000.0,12129717.0,145000.0,1035.71
երևան,2.0,3.0,83.0,ավան,,$,6309,1.0,Պանելային,list_am,14.0,55000.0,12073260.0,55000.0,662.65
երևան,8.0,3.0,86.0,ավան,,$,6311,1.0,Պանելային,list_am,14.0,72000.0,12234019.0,72000.0,837.21
երևան,1.0,3.0,69.0,դավթաշեն,,$,6313,1.0,Պանելային,list_am,9.0,70000.0,12475308.0,70000.0,1014.49
երևան,4.0,3.0,80.0,ավան,,$,6315,1.0,Պանելային,list_am,9.0,75000.0,12131155.0,75000.0,937.5
երևան,1.0,3.0,70.0,դավթաշեն,,$,6316,1.0,Քարե,list_am,14.0,60000.0,12475362.0,60000.0,857.14
երևան,1.0,3.0,72.0,դավթաշեն,,$,6318,1.0,Պանելային,list_am,6.0,72000.0,12475225.0,72000.0,1000.0
երևան,6.0,1.0,48.0,նորք,,$,6319,1.0,Պանելային,list_am,9.0,27000.0,13120257.0,27000.0,562.5
երևան,13.0,1.0,69.0,դավթաշեն,,$,6321,1.0,Պանելային,list_am,16.0,57000.0,12475707.0,57000.0,826.09
երևան,3.0,3.0,108.0,ավան,,$,6322,1.0,Մոնոլիտ,list_am,14.0,73000.0,12151558.0,73000.0,675.93
երևան,13.0,2.0,111.0,դավթաշեն,,$,6324,1.0,Մոնոլիտ,list_am,16.0,138000.0,12476082.0,138000.0,1243.24
երևան,1.0,2.0,48.0,կենտրոն,,$,6325,0.0,Քարե,list_am,7.0,108000.0,12676157.0,108000.0,2250.0
երևան,7.0,3.0,77.0,0,,$,6327,1.0,Քարե,list_am,11.0,120000.0,12476148.0,120000.0,1558.44
երևան,1.0,3.0,80.0,0,,$,6328,1.0,Քարե,list_am,4.0,60000.0,12476260.0,60000.0,750.0
երևան,8.0,2.0,56.0,կենտրոն,,$,6330,0.0,Պանելային,list_am,11.0,68000.0,12054792.0,68000.0,1214.29
երևան,3.0,3.0,59.0,դավթաշեն,,$,6338,1.0,Քարե,list_am,3.0,60000.0,12476339.0,60000.0,1016.95
երևան,16.0,3.0,93.0,դավթաշեն,,$,6341,1.0,Քարե,list_am,16.0,58000.0,12476374.0,58000.0,623.66
երևան,9.0,3.0,98.0,դավթաշեն,,$,6343,1.0,Պանելային,list_am,9.0,77000.0,12476512.0,77000.0,785.71
երևան,1.0,3.0,77.0,դավթաշեն,,$,6345,1.0,Պանելային,list_am,9.0,72000.0,12476568.0,72000.0,935.06
երևան,4.0,3.0,80.0,կենտրոն,,$,6348,1.0,Քարե,list_am,5.0,220000.0,12530139.0,220000.0,2750.0
երևան,3.0,1.0,30.0,0,,$,6350,1.0,Քարե,list_am,5.0,45000.0,10028738.0,45000.0,1500.0
երևան,3.0,4.0,140.0,0,,$,6351,1.0,Քարե,list_am,3.0,140000.0,12113331.0,140000.0,1000.0
երևան,1.0,4.0,130.0,կենտրոն,,$,6353,1.0,Քարե,list_am,5.0,92000.0,12111387.0,92000.0,707.69
yerevan,1.0,5.0,106.0,0,,$,6369,0.0,Քարե,list_am,5.0,106000.0,7372804.0,106000.0,1000.0
երևան,5.0,1.0,45.0,կենտրոն,,$,6371,1.0,Քարե,list_am,5.0,46500.0,11562349.0,46500.0,1033.33
երևան,11.0,4.0,205.0,կենտրոն,,$,6384,1.0,Մոնոլիտ,list_am,17.0,650000.0,12664486.0,650000.0,3170.73
երևան,7.0,4.0,105.0,մալաթիա,,$,6385,1.0,Պանելային,list_am,14.0,62000.0,10158817.0,62000.0,590.48
երևան,2.0,3.0,144.0,կենտրոն,,$,6386,1.0,Մոնոլիտ,list_am,9.0,400000.0,11544210.0,400000.0,2777.78
երևան,2.0,1.0,40.0,0,,$,6388,1.0,Մոնոլիտ,list_am,14.0,59000.0,10237983.0,59000.0,1475.0
երևան,2.0,4.0,126.0,արաբկիր,,$,6389,1.0,Քարե,list_am,5.0,135000.0,8279948.0,135000.0,1071.43
yerevan,3.0,4.0,96.0,աջափնյակ,,$,6390,1.0,Պանելային,list_am,9.0,70000.0,5883647.0,70000.0,729.17
երևան,13.0,3.0,80.0,կենտրոն,,$,6391,1.0,Մոնոլիտ,list_am,16.0,159000.0,8256268.0,159000.0,1987.5
երևան,3.0,3.0,101.0,կենտրոն,,$,6392,1.0,Քարե,list_am,5.0,280000.0,8256094.0,280000.0,2772.28
երևան,6.0,3.0,130.0,արաբկիր,,$,6393,1.0,Մոնոլիտ,list_am,6.0,130000.0,8256125.0,130000.0,1000.0
երևան,5.0,1.0,48.0,մալաթիա,,$,6394,1.0,Պանելային,list_am,9.0,31000.0,11137463.0,31000.0,645.83
երևան,9.0,2.0,60.0,մալաթիա,,$,6395,1.0,Պանելային,list_am,9.0,40000.0,12131878.0,40000.0,666.67
երևան,6.0,3.0,81.0,աջափնյակ,,$,6396,1.0,Պանելային,list_am,16.0,49000.0,13047483.0,49000.0,604.94
երևան,12.0,2.0,68.0,մալաթիա,,$,6398,1.0,Պանելային,list_am,14.0,41000.0,11518534.0,41000.0,602.94
երևան,9.0,3.0,105.0,արաբկիր,,$,6399,1.0,Մոնոլիտ,list_am,16.0,139000.0,4392402.0,139000.0,1323.81
երևան,2.0,1.0,37.0,արաբկիր,,$,6400,1.0,Քարե,list_am,5.0,52500.0,13120225.0,52500.0,1418.92
yerevan,17.0,3.0,83.0,0,,$,6403,1.0,Մոնոլիտ,list_am,25.0,99000.0,8346705.0,99000.0,1192.77
երևան,11.0,2.0,68.0,կենտրոն,,$,6414,1.0,Պանելային,list_am,11.0,150000.0,12947300.0,150000.0,2205.88
երևան,6.0,2.0,78.0,արաբկիր,,$,6415,1.0,Քարե,list_am,7.0,80000.0,12771633.0,80000.0,1025.64
